starttime	seconds	ctime	dtime	ttime	wait
Fri May 31 14:50:44 2024	1717147244	0	711	711	710
Fri May 31 14:50:40 2024	1717147240	0	712	713	712
Fri May 31 14:50:43 2024	1717147243	0	714	714	713
Fri May 31 14:50:43 2024	1717147243	0	714	714	713
Fri May 31 14:50:45 2024	1717147245	0	714	714	713
Fri May 31 14:50:41 2024	1717147241	0	716	716	716
Fri May 31 14:50:40 2024	1717147240	0	719	719	719
Fri May 31 14:50:42 2024	1717147242	0	720	720	719
Fri May 31 14:50:40 2024	1717147240	0	722	722	721
Fri May 31 14:50:42 2024	1717147242	0	722	723	702
Fri May 31 14:50:42 2024	1717147242	0	723	723	722
Fri May 31 14:50:40 2024	1717147240	0	724	724	723
Fri May 31 14:50:45 2024	1717147245	0	725	725	724
Fri May 31 14:50:42 2024	1717147242	0	727	727	726
Fri May 31 14:50:45 2024	1717147245	0	732	732	731
Fri May 31 14:50:42 2024	1717147242	0	732	732	731
Fri May 31 14:50:46 2024	1717147246	0	736	736	687
Fri May 31 14:50:42 2024	1717147242	0	738	738	737
Fri May 31 14:50:40 2024	1717147240	0	740	740	682
Fri May 31 14:50:44 2024	1717147244	0	742	742	742
Fri May 31 14:50:42 2024	1717147242	0	743	743	743
Fri May 31 14:50:47 2024	1717147247	0	745	745	709
Fri May 31 14:50:44 2024	1717147244	0	748	748	747
Fri May 31 14:50:45 2024	1717147245	0	749	749	673
Fri May 31 14:50:46 2024	1717147246	0	750	750	750
Fri May 31 14:50:41 2024	1717147241	0	752	752	737
Fri May 31 14:50:43 2024	1717147243	0	754	754	753
Fri May 31 14:50:44 2024	1717147244	0	755	755	751
Fri May 31 14:50:41 2024	1717147241	0	755	755	731
Fri May 31 14:50:41 2024	1717147241	0	756	756	755
Fri May 31 14:50:39 2024	1717147239	0	756	756	548
Fri May 31 14:50:40 2024	1717147240	0	756	756	756
Fri May 31 14:50:46 2024	1717147246	0	757	757	756
Fri May 31 14:50:42 2024	1717147242	0	757	757	756
