starttime	seconds	ctime	dtime	ttime	wait
Fri May 31 14:48:44 2024	1717147124	1	360	361	360
Fri May 31 14:48:49 2024	1717147129	0	362	362	360
Fri May 31 14:48:50 2024	1717147130	0	362	362	362
Fri May 31 14:48:46 2024	1717147126	0	363	363	362
Fri May 31 14:48:45 2024	1717147125	0	363	363	283
Fri May 31 14:48:50 2024	1717147130	0	365	365	364
Fri May 31 14:48:44 2024	1717147124	2	363	365	363
Fri May 31 14:48:46 2024	1717147126	0	365	365	365
Fri May 31 14:48:51 2024	1717147131	0	365	365	351
Fri May 31 14:48:48 2024	1717147128	0	365	365	365
Fri May 31 14:48:45 2024	1717147125	0	365	365	357
Fri May 31 14:48:47 2024	1717147127	0	365	365	365
Fri May 31 14:48:51 2024	1717147131	0	366	366	365
Fri May 31 14:48:46 2024	1717147126	0	366	366	182
Fri May 31 14:48:50 2024	1717147130	0	366	366	365
Fri May 31 14:48:46 2024	1717147126	0	366	366	264
Fri May 31 14:48:47 2024	1717147127	0	366	366	364
Fri May 31 14:48:52 2024	1717147132	0	367	367	366
Fri May 31 14:48:46 2024	1717147126	0	366	367	366
Fri May 31 14:48:47 2024	1717147127	0	367	367	366
Fri May 31 14:48:46 2024	1717147126	0	367	367	139
Fri May 31 14:48:50 2024	1717147130	0	368	368	367
Fri May 31 14:48:52 2024	1717147132	0	368	368	362
Fri May 31 14:48:48 2024	1717147128	0	368	368	191
Fri May 31 14:48:50 2024	1717147130	0	369	369	368
Fri May 31 14:48:45 2024	1717147125	0	369	369	349
Fri May 31 14:48:51 2024	1717147131	0	369	369	369
Fri May 31 14:48:49 2024	1717147129	0	370	370	325
Fri May 31 14:48:47 2024	1717147127	0	370	370	369
Fri May 31 14:48:45 2024	1717147125	0	371	371	369
Fri May 31 14:48:50 2024	1717147130	0	371	371	370
Fri May 31 14:48:49 2024	1717147129	0	371	371	371
Fri May 31 14:48:47 2024	1717147127	0	372	372	371
Fri May 31 14:48:48 2024	1717147128	0	372	372	371
Fri May 31 14:48:49 2024	1717147129	0	372	372	372
Fri May 31 14:48:50 2024	1717147130	0	373	373	372
Fri May 31 14:48:47 2024	1717147127	0	373	373	372
Fri May 31 14:48:52 2024	1717147132	0	373	373	372
Fri May 31 14:48:49 2024	1717147129	0	374	374	373
Fri May 31 14:48:51 2024	1717147131	0	374	374	364
Fri May 31 14:48:51 2024	1717147131	0	374	374	373
Fri May 31 14:48:47 2024	1717147127	0	374	374	373
Fri May 31 14:48:50 2024	1717147130	0	374	374	374
Fri May 31 14:48:48 2024	1717147128	0	374	374	374
Fri May 31 14:48:49 2024	1717147129	0	375	375	375
Fri May 31 14:48:48 2024	1717147128	0	376	376	375
Fri May 31 14:48:45 2024	1717147125	0	376	376	169
Fri May 31 14:48:47 2024	1717147127	0	376	376	376
Fri May 31 14:48:45 2024	1717147125	0	376	376	376
Fri May 31 14:48:49 2024	1717147129	0	377	377	376
Fri May 31 14:48:46 2024	1717147126	0	376	377	376
Fri May 31 14:48:46 2024	1717147126	1	377	378	377
Fri May 31 14:48:49 2024	1717147129	0	378	379	378
Fri May 31 14:48:51 2024	1717147131	0	379	379	378
Fri May 31 14:48:49 2024	1717147129	0	379	379	379
Fri May 31 14:48:49 2024	1717147129	0	379	379	379
Fri May 31 14:48:48 2024	1717147128	0	380	380	379
Fri May 31 14:48:51 2024	1717147131	0	380	380	379
Fri May 31 14:48:47 2024	1717147127	0	380	380	379
Fri May 31 14:48:50 2024	1717147130	0	380	380	380
Fri May 31 14:48:45 2024	1717147125	0	381	381	380
Fri May 31 14:48:49 2024	1717147129	0	381	381	381
Fri May 31 14:48:47 2024	1717147127	0	381	381	381
Fri May 31 14:48:51 2024	1717147131	0	381	381	380
Fri May 31 14:48:48 2024	1717147128	0	381	382	381
Fri May 31 14:48:48 2024	1717147128	0	382	382	382
Fri May 31 14:48:45 2024	1717147125	0	382	382	382
Fri May 31 14:48:46 2024	1717147126	0	382	382	382
Fri May 31 14:48:45 2024	1717147125	0	383	383	382
Fri May 31 14:48:45 2024	1717147125	0	384	384	383
Fri May 31 14:48:45 2024	1717147125	0	384	384	342
Fri May 31 14:48:50 2024	1717147130	0	385	385	384
Fri May 31 14:48:49 2024	1717147129	0	385	385	384
Fri May 31 14:48:47 2024	1717147127	0	385	385	384
Fri May 31 14:48:47 2024	1717147127	0	385	385	384
Fri May 31 14:48:46 2024	1717147126	0	385	385	384
Fri May 31 14:48:51 2024	1717147131	0	385	385	384
Fri May 31 14:48:46 2024	1717147126	0	385	386	385
Fri May 31 14:48:47 2024	1717147127	0	388	388	387
Fri May 31 14:48:45 2024	1717147125	0	388	388	381
Fri May 31 14:48:49 2024	1717147129	0	388	388	339
Fri May 31 14:48:44 2024	1717147124	0	388	388	381
Fri May 31 14:48:48 2024	1717147128	0	389	389	388
Fri May 31 14:48:48 2024	1717147128	0	389	389	388
Fri May 31 14:48:49 2024	1717147129	0	389	389	388
Fri May 31 14:48:49 2024	1717147129	0	389	389	389
Fri May 31 14:48:51 2024	1717147131	0	389	389	389
Fri May 31 14:48:44 2024	1717147124	1	388	390	380
Fri May 31 14:48:48 2024	1717147128	0	390	390	390
Fri May 31 14:48:46 2024	1717147126	0	390	391	390
Fri May 31 14:48:51 2024	1717147131	0	391	391	391
Fri May 31 14:48:46 2024	1717147126	0	391	392	286
Fri May 31 14:48:49 2024	1717147129	0	392	392	391
Fri May 31 14:48:50 2024	1717147130	0	392	392	392
Fri May 31 14:48:46 2024	1717147126	0	393	393	392
Fri May 31 14:48:49 2024	1717147129	0	393	393	392
Fri May 31 14:48:49 2024	1717147129	0	393	393	393
Fri May 31 14:48:50 2024	1717147130	0	393	393	393
Fri May 31 14:48:46 2024	1717147126	0	393	394	393
Fri May 31 14:48:45 2024	1717147125	0	395	395	393
Fri May 31 14:48:48 2024	1717147128	0	396	396	395
Fri May 31 14:48:48 2024	1717147128	0	396	396	396
Fri May 31 14:48:49 2024	1717147129	0	397	397	396
Fri May 31 14:48:45 2024	1717147125	0	398	398	397
Fri May 31 14:48:50 2024	1717147130	0	398	398	397
Fri May 31 14:48:49 2024	1717147129	0	398	398	397
Fri May 31 14:48:44 2024	1717147124	2	396	398	395
Fri May 31 14:48:47 2024	1717147127	0	399	399	398
Fri May 31 14:48:46 2024	1717147126	0	399	399	398
Fri May 31 14:48:47 2024	1717147127	0	399	399	399
Fri May 31 14:48:46 2024	1717147126	0	400	400	239
Fri May 31 14:48:51 2024	1717147131	0	400	400	399
Fri May 31 14:48:52 2024	1717147132	0	400	400	400
Fri May 31 14:48:45 2024	1717147125	0	401	401	400
Fri May 31 14:48:45 2024	1717147125	0	401	401	400
Fri May 31 14:48:47 2024	1717147127	0	401	401	401
Fri May 31 14:48:50 2024	1717147130	0	402	402	402
Fri May 31 14:48:50 2024	1717147130	0	403	403	403
Fri May 31 14:48:48 2024	1717147128	0	403	403	403
Fri May 31 14:48:49 2024	1717147129	0	403	404	403
Fri May 31 14:48:51 2024	1717147131	0	404	404	403
Fri May 31 14:48:45 2024	1717147125	0	404	404	403
Fri May 31 14:48:47 2024	1717147127	0	404	404	403
Fri May 31 14:48:49 2024	1717147129	0	404	404	404
Fri May 31 14:48:45 2024	1717147125	0	404	404	404
Fri May 31 14:48:46 2024	1717147126	0	404	405	404
Fri May 31 14:48:51 2024	1717147131	0	405	405	404
Fri May 31 14:48:50 2024	1717147130	0	405	405	404
Fri May 31 14:48:51 2024	1717147131	0	406	406	393
Fri May 31 14:48:48 2024	1717147128	0	406	406	397
Fri May 31 14:48:51 2024	1717147131	0	406	406	406
Fri May 31 14:48:46 2024	1717147126	0	406	406	403
Fri May 31 14:48:46 2024	1717147126	0	407	407	406
Fri May 31 14:48:50 2024	1717147130	0	407	407	406
Fri May 31 14:48:46 2024	1717147126	1	407	407	406
Fri May 31 14:48:44 2024	1717147124	2	405	407	218
Fri May 31 14:48:49 2024	1717147129	0	408	408	408
Fri May 31 14:48:46 2024	1717147126	0	408	408	404
Fri May 31 14:48:47 2024	1717147127	0	409	409	408
Fri May 31 14:48:50 2024	1717147130	0	409	409	408
Fri May 31 14:48:49 2024	1717147129	0	410	410	410
Fri May 31 14:48:49 2024	1717147129	0	411	411	411
Fri May 31 14:48:48 2024	1717147128	0	411	411	410
Fri May 31 14:48:45 2024	1717147125	0	411	412	410
Fri May 31 14:48:44 2024	1717147124	2	410	412	410
Fri May 31 14:48:48 2024	1717147128	0	413	413	412
Fri May 31 14:48:46 2024	1717147126	0	413	413	413
Fri May 31 14:48:51 2024	1717147131	0	413	413	413
Fri May 31 14:48:44 2024	1717147124	2	412	414	412
Fri May 31 14:48:47 2024	1717147127	0	414	414	414
Fri May 31 14:48:46 2024	1717147126	0	415	415	414
Fri May 31 14:48:50 2024	1717147130	0	415	415	415
Fri May 31 14:48:50 2024	1717147130	0	415	415	415
Fri May 31 14:48:51 2024	1717147131	0	415	415	414
Fri May 31 14:48:49 2024	1717147129	0	416	416	415
Fri May 31 14:48:47 2024	1717147127	0	416	416	415
Fri May 31 14:48:49 2024	1717147129	0	416	416	415
Fri May 31 14:48:49 2024	1717147129	0	416	417	416
Fri May 31 14:48:51 2024	1717147131	0	417	417	416
Fri May 31 14:48:46 2024	1717147126	0	417	417	415
Fri May 31 14:48:44 2024	1717147124	2	415	417	415
Fri May 31 14:48:47 2024	1717147127	0	417	417	403
Fri May 31 14:48:46 2024	1717147126	0	418	418	417
Fri May 31 14:48:51 2024	1717147131	0	418	418	417
Fri May 31 14:48:48 2024	1717147128	0	418	418	417
Fri May 31 14:48:51 2024	1717147131	0	418	419	418
Fri May 31 14:48:45 2024	1717147125	0	419	419	408
Fri May 31 14:48:50 2024	1717147130	0	419	419	364
Fri May 31 14:48:49 2024	1717147129	0	419	419	376
Fri May 31 14:48:50 2024	1717147130	0	419	419	419
Fri May 31 14:48:44 2024	1717147124	2	418	420	227
Fri May 31 14:48:45 2024	1717147125	0	420	420	419
Fri May 31 14:48:51 2024	1717147131	0	420	420	419
Fri May 31 14:48:51 2024	1717147131	0	420	420	420
Fri May 31 14:48:44 2024	1717147124	2	418	420	231
Fri May 31 14:48:44 2024	1717147124	2	418	420	417
Fri May 31 14:48:49 2024	1717147129	0	420	420	420
Fri May 31 14:48:44 2024	1717147124	2	419	420	417
Fri May 31 14:48:47 2024	1717147127	0	421	421	421
Fri May 31 14:48:46 2024	1717147126	0	421	421	421
Fri May 31 14:48:50 2024	1717147130	0	421	421	379
Fri May 31 14:48:51 2024	1717147131	0	421	421	421
Fri May 31 14:48:51 2024	1717147131	0	422	422	422
Fri May 31 14:48:52 2024	1717147132	0	422	422	422
Fri May 31 14:48:51 2024	1717147131	0	422	422	422
Fri May 31 14:48:46 2024	1717147126	0	422	423	422
Fri May 31 14:48:51 2024	1717147131	0	423	423	423
Fri May 31 14:48:46 2024	1717147126	0	424	424	423
Fri May 31 14:48:47 2024	1717147127	0	424	424	423
Fri May 31 14:48:44 2024	1717147124	2	423	425	423
Fri May 31 14:48:49 2024	1717147129	0	425	425	425
Fri May 31 14:48:51 2024	1717147131	0	425	426	421
Fri May 31 14:48:48 2024	1717147128	0	426	426	425
Fri May 31 14:48:47 2024	1717147127	0	426	426	426
Fri May 31 14:48:45 2024	1717147125	0	426	426	425
Fri May 31 14:48:48 2024	1717147128	0	427	427	425
Fri May 31 14:48:45 2024	1717147125	0	427	427	423
Fri May 31 14:48:46 2024	1717147126	0	427	427	427
Fri May 31 14:48:50 2024	1717147130	0	427	427	427
Fri May 31 14:48:47 2024	1717147127	0	428	428	424
Fri May 31 14:48:45 2024	1717147125	0	428	428	359
Fri May 31 14:48:45 2024	1717147125	0	428	428	347
Fri May 31 14:48:51 2024	1717147131	0	428	428	428
Fri May 31 14:48:48 2024	1717147128	0	428	429	428
Fri May 31 14:48:50 2024	1717147130	0	429	429	419
Fri May 31 14:48:48 2024	1717147128	0	429	429	429
Fri May 31 14:48:47 2024	1717147127	0	429	429	354
Fri May 31 14:48:45 2024	1717147125	0	430	430	430
Fri May 31 14:48:48 2024	1717147128	0	430	430	430
Fri May 31 14:48:47 2024	1717147127	0	430	430	430
Fri May 31 14:48:46 2024	1717147126	0	431	431	430
Fri May 31 14:48:45 2024	1717147125	0	432	432	411
Fri May 31 14:48:45 2024	1717147125	0	432	432	431
Fri May 31 14:48:51 2024	1717147131	0	432	432	432
Fri May 31 14:48:44 2024	1717147124	1	431	432	431
Fri May 31 14:48:49 2024	1717147129	0	433	433	432
Fri May 31 14:48:45 2024	1717147125	0	433	433	432
Fri May 31 14:48:49 2024	1717147129	0	433	433	432
Fri May 31 14:48:50 2024	1717147130	0	433	433	432
Fri May 31 14:48:49 2024	1717147129	0	433	433	432
Fri May 31 14:48:45 2024	1717147125	0	433	433	433
Fri May 31 14:48:45 2024	1717147125	0	433	433	433
Fri May 31 14:48:51 2024	1717147131	0	434	434	433
Fri May 31 14:48:51 2024	1717147131	0	434	434	433
Fri May 31 14:48:44 2024	1717147124	2	432	434	432
Fri May 31 14:48:47 2024	1717147127	0	434	434	434
Fri May 31 14:48:45 2024	1717147125	0	434	434	434
Fri May 31 14:48:46 2024	1717147126	0	434	434	434
Fri May 31 14:48:49 2024	1717147129	0	435	435	435
Fri May 31 14:48:45 2024	1717147125	0	435	435	230
Fri May 31 14:48:47 2024	1717147127	0	436	436	436
Fri May 31 14:48:46 2024	1717147126	0	436	436	436
Fri May 31 14:48:47 2024	1717147127	0	437	437	436
Fri May 31 14:48:52 2024	1717147132	0	437	437	437
Fri May 31 14:48:50 2024	1717147130	0	438	438	423
Fri May 31 14:48:46 2024	1717147126	0	438	438	437
Fri May 31 14:48:44 2024	1717147124	0	438	438	437
Fri May 31 14:48:47 2024	1717147127	0	438	438	436
Fri May 31 14:48:48 2024	1717147128	0	438	438	438
Fri May 31 14:48:51 2024	1717147131	0	439	439	438
Fri May 31 14:48:45 2024	1717147125	0	440	440	439
Fri May 31 14:48:45 2024	1717147125	0	440	440	440
Fri May 31 14:48:51 2024	1717147131	0	440	440	440
Fri May 31 14:48:45 2024	1717147125	0	441	441	428
Fri May 31 14:48:46 2024	1717147126	0	441	441	441
Fri May 31 14:48:50 2024	1717147130	0	441	441	428
Fri May 31 14:48:46 2024	1717147126	0	441	441	441
Fri May 31 14:48:50 2024	1717147130	0	441	441	441
Fri May 31 14:48:44 2024	1717147124	1	440	442	429
Fri May 31 14:48:47 2024	1717147127	0	442	442	441
Fri May 31 14:48:50 2024	1717147130	0	442	442	441
Fri May 31 14:48:49 2024	1717147129	0	442	442	442
Fri May 31 14:48:44 2024	1717147124	2	440	442	440
Fri May 31 14:48:49 2024	1717147129	0	443	443	443
Fri May 31 14:48:45 2024	1717147125	0	444	444	369
Fri May 31 14:48:47 2024	1717147127	0	446	446	444
Fri May 31 14:48:45 2024	1717147125	0	446	446	377
Fri May 31 14:48:44 2024	1717147124	2	444	446	444
Fri May 31 14:48:49 2024	1717147129	0	446	446	446
Fri May 31 14:48:45 2024	1717147125	0	446	446	446
Fri May 31 14:48:48 2024	1717147128	0	446	446	446
Fri May 31 14:48:45 2024	1717147125	0	446	447	446
Fri May 31 14:48:45 2024	1717147125	0	447	447	389
Fri May 31 14:48:51 2024	1717147131	1	447	448	447
Fri May 31 14:48:50 2024	1717147130	0	448	448	447
Fri May 31 14:48:45 2024	1717147125	0	448	448	447
Fri May 31 14:48:46 2024	1717147126	0	448	448	447
Fri May 31 14:48:49 2024	1717147129	0	448	448	447
Fri May 31 14:48:46 2024	1717147126	0	449	449	448
Fri May 31 14:48:51 2024	1717147131	0	449	450	449
Fri May 31 14:48:47 2024	1717147127	0	450	450	449
Fri May 31 14:48:45 2024	1717147125	0	450	450	449
Fri May 31 14:48:45 2024	1717147125	0	450	450	450
Fri May 31 14:48:47 2024	1717147127	0	450	450	440
Fri May 31 14:48:47 2024	1717147127	0	451	451	450
Fri May 31 14:48:48 2024	1717147128	0	451	451	450
Fri May 31 14:48:45 2024	1717147125	0	452	452	451
Fri May 31 14:48:46 2024	1717147126	0	452	452	452
Fri May 31 14:48:50 2024	1717147130	0	453	453	452
Fri May 31 14:48:51 2024	1717147131	0	453	453	452
Fri May 31 14:48:51 2024	1717147131	0	453	453	452
Fri May 31 14:48:49 2024	1717147129	0	453	453	452
Fri May 31 14:48:45 2024	1717147125	0	453	453	420
Fri May 31 14:48:51 2024	1717147131	0	453	453	453
Fri May 31 14:48:50 2024	1717147130	0	454	454	452
Fri May 31 14:48:44 2024	1717147124	1	453	454	416
Fri May 31 14:48:49 2024	1717147129	0	455	455	454
Fri May 31 14:48:51 2024	1717147131	0	455	455	454
Fri May 31 14:48:49 2024	1717147129	0	455	455	454
Fri May 31 14:48:48 2024	1717147128	0	455	455	455
Fri May 31 14:48:50 2024	1717147130	0	455	455	455
Fri May 31 14:48:48 2024	1717147128	0	455	455	432
Fri May 31 14:48:51 2024	1717147131	0	455	455	455
Fri May 31 14:48:49 2024	1717147129	0	455	455	455
Fri May 31 14:48:47 2024	1717147127	0	456	456	373
Fri May 31 14:48:50 2024	1717147130	0	456	456	456
Fri May 31 14:48:48 2024	1717147128	0	456	456	456
Fri May 31 14:48:47 2024	1717147127	0	457	457	456
Fri May 31 14:48:48 2024	1717147128	0	457	457	456
Fri May 31 14:48:50 2024	1717147130	0	457	457	457
Fri May 31 14:48:49 2024	1717147129	0	457	457	457
Fri May 31 14:48:46 2024	1717147126	0	458	458	457
Fri May 31 14:48:49 2024	1717147129	0	458	458	458
Fri May 31 14:48:50 2024	1717147130	0	458	458	458
Fri May 31 14:48:50 2024	1717147130	0	459	459	459
Fri May 31 14:48:50 2024	1717147130	0	460	460	460
Fri May 31 14:48:50 2024	1717147130	0	460	460	460
Fri May 31 14:48:48 2024	1717147128	0	461	461	460
